,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.6995141866248301,0.006453412682749767,-357.28,327.54,0.6995141866248301,0.00531095010720844,-357.28,327.54,0.6995141866248301,0.009184461794695462,-357.28,327.54,0.6995141866248301,0.006431646758680256,-357.28,327.54,0.6995141866248301,80.17996971773672,-357.28,327.54,0.6995141866248301,0.06254281178349175,-357.28,327.54,0.6995141866248301,7.544217849282924e-06,-357.28,327.54,0.6995141866248301,0.019178701730999392,-357.28,327.54,0.6995141866248301,6.473306070249278e-06,-357.28,327.54,0.6995141866248301,2.2770936301172178,-357.28,327.54,0.6995141866248301,0.011066805431969967,-357.28,327.54,0.16732617297908423,0.0018556003877105121,False,True,False
0,0.47473741145201537,0.003545643429086662,-467.49,160.9,0.47473741145201537,0.0021445246322341783,-467.49,160.9,0.47473741145201537,0.005063585557954953,-467.49,160.9,0.47473741145201537,0.002470103817212266,-467.49,160.9,0.47473741145201537,68.79122512306618,-467.49,160.9,0.47473741145201537,0.011135514148480559,-467.49,160.9,0.47473741145201537,8.21072416383401e-06,-467.49,160.9,0.47473741145201537,0.011792217644017552,-467.49,160.9,0.47473741145201537,7.045200925095381e-06,-467.49,160.9,0.47473741145201537,1.882860783015426,-467.49,160.9,0.47473741145201537,0.010055558681896701,-467.49,160.9,0.13574660633484165,0.00014364689364688594,False,True,False
0,0.5922550510329846,0.003261811243513724,-156.03,219.12,0.5922550510329846,0.0005786253856795872,-156.03,219.12,0.5922550510329846,0.002055302955571687,-156.03,219.12,0.5922550510329846,0.0040068342677330015,-156.03,219.12,0.5922550510329846,48.23118579361021,-156.03,219.12,0.5922550510329846,0.021543920160168897,-156.03,219.12,0.5922550510329846,7.795433038090162e-06,-156.03,219.12,0.5922550510329846,0.013480960273879626,-156.03,219.12,0.5922550510329846,6.688860928172594e-06,-156.03,219.12,0.5922550510329846,1.7013136255662222,-156.03,219.12,0.5922550510329846,0.013480906218173222,-156.03,219.12,0.12217194570135748,0.0005817009670220496,False,True,False
0,0.5151845420849154,0.0016951800179283657,-106.65,119.13,0.5151845420849154,0.0001606290429556056,-106.65,119.13,0.5151845420849154,0.0006486071243842289,-106.65,119.13,0.5151845420849154,0.0022120255450818562,-106.65,119.13,0.5151845420849154,40.953379533651436,-106.65,119.13,0.5151845420849154,0.012105641104316433,-106.65,119.13,0.5151845420849154,1.3219553130287117e-06,-106.65,119.13,0.5151845420849154,0.0011759834417843416,-106.65,119.13,0.5151845420849154,1.1343019943731376e-06,-106.65,119.13,0.5151845420849154,1.284725260516149,-106.65,119.13,0.5151845420849154,0.0011759821015652162,-106.65,119.13,0.13114754098360654,-0.00014759564759563593,False,True,False
0,0.5399530425761397,0.002391247012294911,-114.8,103.91,0.5399530425761397,0.0004358778821329641,-114.8,103.91,0.5399530425761397,0.0016018644247800776,-114.8,103.91,0.5399530425761397,0.0032230865584067393,-114.8,103.91,0.5399530425761397,39.66578166779946,-114.8,103.91,0.5399530425761397,0.0144542595740733,-114.8,103.91,0.5399530425761397,1.228854365777432e-06,-114.8,103.91,0.5399530425761397,0.0010067016771441576,-114.8,103.91,0.5399530425761397,1.0544168506739866e-06,-114.8,103.91,0.5399530425761397,1.3317743388590384,-114.8,103.91,0.5399530425761397,0.001006700632903174,-114.8,103.91,0.13574660633484165,0.0001976421792935489,False,True,False
0,0.5773156700815705,0.0023443488968935247,-106.34,71.99,0.5773156700815705,1.570542431605071e-06,-106.34,71.99,0.5773156700815705,5.719972094858339e-07,-106.34,71.99,0.5773156700815705,0.0032138027974490365,-106.34,71.99,0.5773156700815705,37.584282583623754,-106.34,71.99,0.5773156700815705,0.011159540588972946,-106.34,71.99,0.5773156700815705,1.176597194122435e-06,-106.34,71.99,0.5773156700815705,0.0008586814013319851,-106.34,71.99,0.5773156700815705,1.0095776541865068e-06,-106.34,71.99,0.5773156700815705,0.9797297186921378,-106.34,71.99,0.5773156700815705,0.000858680442483734,-106.34,71.99,0.12210288298473713,0.00015970515970513852,False,True,False
0,0.5477565087991273,0.0016499014794516685,-131.64,86.64,0.5477565087991273,0.00026508127971961625,-131.64,86.64,0.5477565087991273,0.0009844719654688763,-131.64,86.64,0.5477565087991273,0.0019064837265712574,-131.64,86.64,0.5477565087991273,39.76155565022529,-131.64,86.64,0.5477565087991273,0.011563693539023458,-131.64,86.64,0.5477565087991273,9.405881627007388e-07,-131.64,86.64,0.5477565087991273,0.0007365533109563157,-131.64,86.64,0.5477565087991273,8.070704193402954e-07,-131.64,86.64,0.5477565087991273,1.4872726876265496,-131.64,86.64,0.5477565087991273,0.000736552601682684,-131.64,86.64,0.12669683257918554,-6.518945968488006e-05,False,True,False
0,0.5790386152732709,0.001916943099866074,-113.91,69.53,0.5790386152732709,3.2761251749392616e-06,-113.91,69.53,0.5790386152732709,7.977972491373549e-06,-113.91,69.53,0.5790386152732709,0.0021723818513468772,-113.91,69.53,0.5790386152732709,36.616194066084596,-113.91,69.53,0.5790386152732709,0.01178769530363635,-113.91,69.53,0.5790386152732709,1.1832404196106664e-06,-113.91,69.53,0.5790386152732709,0.0009329327091642861,-113.91,69.53,0.5790386152732709,1.0152778649622453e-06,-113.91,69.53,0.5790386152732709,1.1428612123269553,-113.91,69.53,0.5790386152732709,0.0009329317143137324,-113.91,69.53,0.12210288298473713,-8.073008073007015e-05,False,True,False
0,0.543203114905633,0.0015672114669785433,-118.22,61.85,0.543203114905633,2.2290980083362854e-05,-118.22,61.85,0.543203114905633,8.702186599427632e-05,-118.22,61.85,0.543203114905633,0.0017624461790206386,-118.22,61.85,0.543203114905633,35.56886193496093,-118.22,61.85,0.543203114905633,0.013030162085212701,-118.22,61.85,0.543203114905633,6.763029343306792e-07,-118.22,61.85,0.543203114905633,0.0005972419631435806,-118.22,61.85,0.543203114905633,5.803008313905337e-07,-118.22,61.85,0.543203114905633,1.1662303206460427,-118.22,61.85,0.543203114905633,0.0005972413747885218,-118.22,61.85,0.12217194570135748,4.327930933432686e-05,False,True,False
0,0.5767214921970548,0.0016665189543813108,-80.09,64.38,0.5767214921970548,0.00016210055310300676,-80.09,64.38,0.5767214921970548,0.0006394297178198416,-80.09,64.38,0.5767214921970548,0.002150989597472635,-80.09,64.38,0.5767214921970548,33.02006006597366,-80.09,64.38,0.5767214921970548,0.009999594180546916,-80.09,64.38,0.5767214921970548,3.9632643170718985e-07,-80.09,64.38,0.5767214921970548,0.00046991776788381874,-80.09,64.38,0.5767214921970548,3.4006736648176786e-07,-80.09,64.38,0.5767214921970548,1.3784173000035647,-80.09,64.38,0.5767214921970548,0.00046991742869928406,-80.09,64.38,0.12217194570135748,-3.15900315900253e-05,False,True,False
