,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.3983542155337423,0.11405492253614351,-248.08,193.79,0.3983542155337423,0.22115310466155155,-248.08,193.79,0.3983542155337423,0.3870543268893685,-248.08,193.79,0.3983542155337423,0.3151015043492135,-248.08,193.79,0.3983542155337423,50.739580505116166,-248.08,193.79,0.3983542155337423,0.014526590537476005,-248.08,193.79,0.3983542155337423,5.8418550667145055e-06,-248.08,193.79,0.3983542155337423,0.015631997488295937,-248.08,193.79,0.3983542155337423,5.012595953664558e-06,-248.08,193.79,0.3983542155337423,3.2956915250321392,-248.08,193.79,0.3983542155337423,0.007757211814335716,-248.08,193.79,0.14471452798191067,0.0002228852228852455,False,True,False
0,0.7953792530405183,0.05868544916813948,-214.87,276.26,0.7953792530405183,0.2127967108085154,-214.87,276.26,0.7953792530405183,0.4691798473176715,-214.87,276.26,0.7953792530405183,0.2092557524149854,-214.87,276.26,0.7953792530405183,45.89710498150107,-214.87,276.26,0.7953792530405183,0.009083633452217271,-214.87,276.26,0.7953792530405183,4.676853059889984e-06,-214.87,276.26,0.7953792530405183,0.024978458505081666,-214.87,276.26,0.7953792530405183,4.0129675344843535e-06,-214.87,276.26,0.7953792530405183,3.4866266964549664,-214.87,276.26,0.7953792530405183,0.0071164710636899145,-214.87,276.26,0.14932126696832582,0.00012406735342517097,False,True,False
0,0.5334186408621493,0.039338595745311074,-159.49,103.83,0.5334186408621493,0.010779832036675938,-159.49,103.83,0.5334186408621493,0.027530235959313646,-159.49,103.83,0.5334186408621493,0.04133592033666816,-159.49,103.83,0.5334186408621493,33.16823012342745,-159.49,103.83,0.5334186408621493,0.012006004503753455,-159.49,103.83,0.5334186408621493,2.535076163380818e-06,-159.49,103.83,0.5334186408621493,0.0030097664692219145,-159.49,103.83,0.5334186408621493,2.1752187231068754e-06,-159.49,103.83,0.5334186408621493,2.325292576887281,-159.49,103.83,0.5334186408621493,0.003009753871468946,-159.49,103.83,0.14019219898247595,0.00021902421902422184,False,True,False
0,0.5830586864799194,0.026885841590833254,-80.7,137.85,0.5830586864799194,0.02613803165420229,-80.7,137.85,0.5830586864799194,0.06760589909708596,-80.7,137.85,0.5830586864799194,0.028848942721602808,-80.7,137.85,0.5830586864799194,32.29003390565081,-80.7,137.85,0.5830586864799194,0.017722376946338093,-80.7,137.85,0.5830586864799194,1.668760783168911e-06,-80.7,137.85,0.5830586864799194,0.0028404244304097615,-80.7,137.85,0.5830586864799194,1.4318779657864758e-06,-80.7,137.85,0.5830586864799194,2.4764694933071487,-80.7,137.85,0.5830586864799194,0.002675357925831986,-80.7,137.85,0.16742081447963802,0.0003070126005905724,False,True,False
0,0.5496523012527832,0.03486619330801587,-95.04,52.74,0.5496523012527832,0.0022075860887290563,-95.04,52.74,0.5496523012527832,0.009547019967656967,-95.04,52.74,0.5496523012527832,0.03937675538775563,-95.04,52.74,0.5496523012527832,36.6409712945823,-95.04,52.74,0.5496523012527832,0.012384029028783975,-95.04,52.74,0.5496523012527832,3.067106301006999e-07,-95.04,52.74,0.5496523012527832,0.00043250022684080406,-95.04,52.74,0.5496523012527832,2.63172647357943e-07,-95.04,52.74,0.5496523012527832,1.900158782870983,-95.04,52.74,0.5496523012527832,0.00043249941209007797,-95.04,52.74,0.1537591859807801,-9.301509301507774e-05,False,True,False
0,0.5858539350576165,0.03538666897927844,-99.57,111.48,0.5858539350576165,0.0030548327578659943,-99.57,111.48,0.5858539350576165,0.010290465116010113,-99.57,111.48,0.5858539350576165,0.039650467589195826,-99.57,111.48,0.5858539350576165,40.37213810797352,-99.57,111.48,0.5858539350576165,0.012680433290300797,-99.57,111.48,0.5858539350576165,1.6629775691289773e-06,-99.57,111.48,0.5858539350576165,0.0022412093752696904,-99.57,111.48,0.5858539350576165,1.4269156866876806e-06,-99.57,111.48,0.5858539350576165,1.9304285232333886,-99.57,111.48,0.5858539350576165,0.00224120604929157,-99.57,111.48,0.15384615384615385,-6.347632035705653e-05,False,True,False
0,0.6109820266361108,0.046861229763548735,-157.05,118.2,0.6109820266361108,0.02631932056141746,-157.05,118.2,0.6109820266361108,0.0637775528549419,-157.05,118.2,0.6109820266361108,0.07459117805094766,-157.05,118.2,0.6109820266361108,43.25151797437296,-157.05,118.2,0.6109820266361108,0.012159158788328378,-157.05,118.2,0.6109820266361108,1.4432640211898047e-06,-157.05,118.2,0.6109820266361108,0.0025618128577724482,-157.05,118.2,0.6109820266361108,1.238390769724176e-06,-157.05,118.2,0.6109820266361108,2.496825723762845,-157.05,118.2,0.6109820266361108,0.002561807985558233,-157.05,118.2,0.14479638009049775,7.599157599158787e-05,False,True,False
0,0.5073279273038289,0.04727202681199973,-145.07,114.3,0.5073279273038289,0.06473010376323214,-145.07,114.3,0.5073279273038289,0.16096832029948213,-145.07,114.3,0.5073279273038289,0.09073566082512345,-145.07,114.3,0.5073279273038289,43.66474415373043,-145.07,114.3,0.5073279273038289,0.01288730556121471,-145.07,114.3,0.5073279273038289,3.4734551238762016e-06,-145.07,114.3,0.5073279273038289,0.011540091182207824,-145.07,114.3,0.5073279273038289,2.9803935394394066e-06,-145.07,114.3,0.5073279273038289,2.4902314335872773,-145.07,114.3,0.5073279273038289,0.004341826091550104,-145.07,114.3,0.1628038439796495,0.00012118206613619353,False,True,False
0,0.6428201308746775,0.031212011043438754,-88.45,223.72,0.6428201308746775,0.1247225007253568,-88.45,223.72,0.6428201308746775,0.2320728522715965,-88.45,223.72,0.6428201308746775,0.09430229057523011,-88.45,223.72,0.6428201308746775,38.387253942725614,-88.45,223.72,0.6428201308746775,0.016503953726204255,-88.45,223.72,0.6428201308746775,1.9152449639012427e-06,-88.45,223.72,0.6428201308746775,0.002623378182541616,-88.45,223.72,0.6428201308746775,1.6433733885368519e-06,-88.45,223.72,0.6428201308746775,2.5426186362056376,-88.45,223.72,0.6428201308746775,0.002623369899900352,-88.45,223.72,0.15837104072398192,0.00015742365742365746,False,True,False
0,0.5125606832336135,0.06326976442776201,-125.95,145.73,0.5125606832336135,0.04072302127958193,-125.95,145.73,0.5125606832336135,0.11328416535091838,-125.95,145.73,0.5125606832336135,0.09499659061214577,-125.95,145.73,0.5125606832336135,43.19102192660745,-125.95,145.73,0.5125606832336135,0.014948948938977273,-125.95,145.73,0.5125606832336135,1.772486015049942e-06,-125.95,145.73,0.5125606832336135,0.011653974226092826,-125.95,145.73,0.5125606832336135,1.5208792627515828e-06,-125.95,145.73,0.5125606832336135,2.5740076237253025,-125.95,145.73,0.5125606832336135,0.007002478160965224,-125.95,145.73,0.16732617297908423,0.0002632824651173277,False,True,False
