,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.6530482687796934,0.007665820955436075,-303.27,200.4,0.6530482687796934,0.015140031258037602,-303.27,200.4,0.6530482687796934,0.05621788741821562,-303.27,200.4,0.6530482687796934,0.014991495553772133,-303.27,200.4,0.6530482687796934,64.36130547958199,-303.27,200.4,0.6530482687796934,0.0352785246861854,-303.27,200.4,0.6530482687796934,1.4069233200752625e-05,-303.27,200.4,0.6530482687796934,0.012506914163488548,-303.27,200.4,0.6530482687796934,1.2072086795696292e-05,-303.27,200.4,0.6530482687796934,3.96700020768592,-303.27,200.4,0.6530482687796934,0.00915820613367109,-303.27,200.4,0.1492368569813454,-0.0009124254124254307,False,True,False
0,0.4718368776415747,0.005298596711477473,-199.62,178.49,0.4718368776415747,0.02110313579992162,-199.62,178.49,0.4718368776415747,0.06644306254598281,-199.62,178.49,0.4718368776415747,0.02272795209175398,-199.62,178.49,0.4718368776415747,49.03728675283615,-199.62,178.49,0.4718368776415747,0.031190433042580106,-199.62,178.49,0.4718368776415747,6.577002890155149e-06,-199.62,178.49,0.4718368776415747,0.007864382168917237,-199.62,178.49,0.4718368776415747,5.6433885637243506e-06,-199.62,178.49,0.4718368776415747,2.8160876499273373,-199.62,178.49,0.4718368776415747,0.0075708960850384855,-199.62,178.49,0.07239819004524888,-0.0007232362232362198,False,True,False
0,0.5895501615853763,0.004819036874397604,-171.9,267.59,0.5895501615853763,0.026952650681799774,-171.9,267.59,0.5895501615853763,0.0798128849750827,-171.9,267.59,0.5895501615853763,0.022788411907741047,-171.9,267.59,0.5895501615853763,44.97715710222135,-171.9,267.59,0.5895501615853763,0.021203656319662097,-171.9,267.59,0.5895501615853763,3.818332310153349e-06,-171.9,267.59,0.5895501615853763,0.0045206718857751385,-171.9,267.59,0.5895501615853763,3.276314949454169e-06,-171.9,267.59,0.5895501615853763,2.899244790733309,-171.9,267.59,0.5895501615853763,0.004313823199604147,-171.9,267.59,0.15837104072398192,-0.0005067736627369893,False,True,False
0,0.5981019951431045,0.006240240866630545,-121.15,119.85,0.5981019951431045,0.002959843379208604,-121.15,119.85,0.5981019951431045,0.0144492145299075,-121.15,119.85,0.5981019951431045,0.019920787710944528,-121.15,119.85,0.5981019951431045,25.491330586934293,-121.15,119.85,0.5981019951431045,0.02265438874561721,-121.15,119.85,0.5981019951431045,1.9952335526544957e-06,-121.15,119.85,0.5981019951431045,0.0035484826530948026,-121.15,119.85,0.5981019951431045,1.7120074905036072e-06,-121.15,119.85,0.5981019951431045,3.0352699615470007,-121.15,119.85,0.5981019951431045,0.0035484784505287886,-121.15,119.85,0.1582815149802148,-0.0005876623376623338,False,True,False
0,0.6099870546008833,0.004547239784869437,-155.69,232.92,0.6099870546008833,0.007696201109895386,-155.69,232.92,0.6099870546008833,0.02717027145107768,-155.69,232.92,0.6099870546008833,0.020580100333275765,-155.69,232.92,0.6099870546008833,40.929543899126706,-155.69,232.92,0.6099870546008833,0.019963603245544605,-155.69,232.92,0.6099870546008833,2.561037703870879e-06,-155.69,232.92,0.6099870546008833,0.006128897412920444,-155.69,232.92,0.6099870546008833,2.197494988321474e-06,-155.69,232.92,0.6099870546008833,2.9425716666828348,-155.69,232.92,0.6099870546008833,0.003802462119257766,-155.69,232.92,0.11764705882352942,-0.0005316141829903746,False,True,False
0,0.5263504279291258,0.003912811563567538,-150.36,137.38,0.5263504279291258,0.015864215117110482,-150.36,137.38,0.5263504279291258,0.044412133853025976,-150.36,137.38,0.5263504279291258,0.013492544684753716,-150.36,137.38,0.5263504279291258,35.41846446604482,-150.36,137.38,0.5263504279291258,0.013960185481237411,-150.36,137.38,0.5263504279291258,5.171962945698043e-06,-150.36,137.38,0.5263504279291258,0.008828748442423234,-150.36,137.38,0.5263504279291258,4.4377959120936205e-06,-150.36,137.38,0.5263504279291258,4.085143181936957,-150.36,137.38,0.5263504279291258,0.008824529895970538,-150.36,137.38,0.045223289994347084,9.599859599858013e-05,False,True,False
0,0.5869389351089669,0.00682179200207745,-112.98,118.87,0.5869389351089669,0.005164982405954957,-112.98,118.87,0.5869389351089669,0.0166604221884467,-112.98,118.87,0.5869389351089669,0.02085978282085349,-112.98,118.87,0.5869389351089669,26.22311940063719,-112.98,118.87,0.5869389351089669,0.01840858585165591,-112.98,118.87,0.5869389351089669,1.7682769542962224e-06,-112.98,118.87,0.5869389351089669,0.0017080586572949617,-112.98,118.87,0.5869389351089669,1.5172676837819095e-06,-112.98,118.87,0.5869389351089669,2.7471931954947095,-112.98,118.87,0.5869389351089669,0.0017080563671075053,-112.98,118.87,0.14479638009049775,-0.00039158758424808935,False,True,False
0,0.4746147314937425,0.0038657009539859472,-62.32,101.2,0.4746147314937425,0.000704831173526271,-62.32,101.2,0.4746147314937425,0.004369001137237839,-62.32,101.2,0.4746147314937425,0.013148397548371953,-62.32,101.2,0.4746147314937425,19.95053038451018,-62.32,101.2,0.4746147314937425,0.006784926264420528,-62.32,101.2,0.4746147314937425,1.7475832831981344e-07,-62.32,101.2,0.4746147314937425,6.526974076421173e-05,-62.32,101.2,0.4746147314937425,1.4995115068778057e-07,-62.32,101.2,0.4746147314937425,2.649560713429117,-62.32,101.2,0.4746147314937425,6.526971382022584e-05,-62.32,101.2,0.1628038439796495,-4.6332046332065296e-05,False,True,False
0,0.5901741958932707,0.002692316903840407,-210.38,130.95,0.5901741958932707,0.004738525077170262,-210.38,130.95,0.5901741958932707,0.016714899374455614,-210.38,130.95,0.5901741958932707,0.009005298411659701,-210.38,130.95,0.5901741958932707,39.84851071574922,-210.38,130.95,0.5901741958932707,0.01004781954883409,-210.38,130.95,0.5901741958932707,9.895849277245917e-07,-210.38,130.95,0.5901741958932707,0.0008410544910681312,-210.38,130.95,0.5901741958932707,8.491120282635623e-07,-210.38,130.95,0.5901741958932707,2.508179679224491,-210.38,130.95,0.5901741958932707,0.0008410533919760675,-210.38,130.95,0.15837104072398192,-0.00016554335820391134,False,True,False
0,0.5623894324478469,0.002987417323009655,-257.26,122.38,0.5623894324478469,0.00369477751722588,-257.26,122.38,0.5623894324478469,0.015600769817314415,-257.26,122.38,0.5623894324478469,0.00935376171139583,-257.26,122.38,0.5623894324478469,42.79686618544769,-257.26,122.38,0.5623894324478469,0.012481948657383033,-257.26,122.38,0.5623894324478469,5.607729400331701e-06,-257.26,122.38,0.5623894324478469,0.005609584040597263,-257.26,122.38,0.5623894324478469,4.81170473767972e-06,-257.26,122.38,0.5623894324478469,3.7504830815548638,-257.26,122.38,0.5623894324478469,0.005609572372097782,-257.26,122.38,0.1085972850678733,-2.6325026325038546e-06,False,True,False
