,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,Resp_mean,Resp_std,Resp_min,Resp_max,0_mean,0_std,0_min,0_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.7478850563186329,0.09449027819890692,-687.52,603.23,0.7478850563186329,0.2683627584657961,-687.52,603.23,0.7478850563186329,0.7591540490698895,-687.52,603.23,0.7478850563186329,0.308906860666816,-687.52,603.23,0.7478850563186329,193.02819690226175,-687.52,603.23,0.7478850563186329,0.11086397318462013,-687.52,603.23,0.7478850563186329,1.4231632813695528e-05,-687.52,603.23,0.7478850563186329,0.01521788110185095,-687.52,603.23,0.7478850563186329,1.2211433567127254e-05,-687.52,603.23,0.7478850563186329,3.453912393709125,-687.52,603.23,0.7478850563186329,0.014994574394696439,-687.52,603.23,0.09044657998869417,-0.0033581958581958855,False,True,False
0,0.4340143145933336,0.09491739483391276,-1092.57,743.27,0.4340143145933336,0.3804102415659027,-1092.57,743.27,0.4340143145933336,0.8577754926245793,-1092.57,743.27,0.4340143145933336,0.4478316507270621,-1092.57,743.27,0.4340143145933336,228.27078838191917,-1092.57,743.27,0.4340143145933336,0.061516375566266455,-1092.57,743.27,0.4340143145933336,1.1184974497012419e-05,-1092.57,743.27,0.4340143145933336,0.01445187544952791,-1092.57,743.27,0.4340143145933336,9.597252459242786e-06,-1092.57,743.27,0.4340143145933336,2.4621040273221295,-1092.57,743.27,0.4340143145933336,0.013367242573714832,-1092.57,743.27,0.13122171945701358,-0.0017495660798413147,False,True,False
0,0.5554144566448519,0.09659987724519835,-643.12,623.53,0.5554144566448519,0.2972525922705386,-643.12,623.53,0.5554144566448519,0.6611332512253115,-643.12,623.53,0.5554144566448519,0.33381266908708324,-643.12,623.53,0.5554144566448519,141.0859657278927,-643.12,623.53,0.5554144566448519,0.041216782352239065,-643.12,623.53,0.5554144566448519,7.1933659156458225e-06,-643.12,623.53,0.5554144566448519,0.013744944946352637,-643.12,623.53,0.5554144566448519,6.172258036225762e-06,-643.12,623.53,0.5554144566448519,3.1998195366985835,-643.12,623.53,0.5554144566448519,0.009849477706601592,-643.12,623.53,0.13566986998304126,0.000243945243945249,False,True,False
0,0.60064449210977,0.04857330726039494,-822.42,604.86,0.60064449210977,0.18186377416894234,-822.42,604.86,0.60064449210977,0.4466856642119616,-822.42,604.86,0.60064449210977,0.1843557731312195,-822.42,604.86,0.60064449210977,154.46473783236684,-822.42,604.86,0.60064449210977,0.04118382495612196,-822.42,604.86,0.60064449210977,1.2565705937076591e-05,-822.42,604.86,0.60064449210977,0.016725600131185632,-822.42,604.86,0.60064449210977,1.0781987231078805e-05,-822.42,604.86,0.60064449210977,2.474608554849804,-822.42,604.86,0.60064449210977,0.012744214084288177,-822.42,604.86,0.15837104072398192,-0.0011625453643802105,False,True,False
0,0.5138911013845174,0.020688271609757284,-727.28,394.18,0.5138911013845174,0.00218208345804335,-727.28,394.18,0.5138911013845174,0.008816756743884498,-727.28,394.18,0.5138911013845174,0.02124779977542782,-727.28,394.18,0.5138911013845174,109.10325942803361,-727.28,394.18,0.5138911013845174,0.07522689753764977,-727.28,394.18,0.5138911013845174,1.1584592634672407e-07,-727.28,394.18,0.5138911013845174,0.000538149170439299,-727.28,394.18,0.5138911013845174,9.940144269629987e-08,-727.28,394.18,0.5138911013845174,2.3767622180162475,-727.28,394.18,0.5138911013845174,0.0005381343554016041,-727.28,394.18,0.07239819004524888,0.0022786942786942534,False,True,False
0,0.5579298906950544,0.032528050919516154,-545.71,691.01,0.5579298906950544,0.06848601206008334,-545.71,691.01,0.5579298906950544,0.14507972558606558,-545.71,691.01,0.5579298906950544,0.07375305922497215,-545.71,691.01,0.5579298906950544,128.17725560513966,-545.71,691.01,0.5579298906950544,0.07393407829874053,-545.71,691.01,0.5579298906950544,9.268014088960284e-06,-545.71,691.01,0.5579298906950544,0.01963787966088029,-545.71,691.01,0.5579298906950544,7.952407136138696e-06,-545.71,691.01,0.5579298906950544,2.68431193312448,-545.71,691.01,0.5579298906950544,0.013702463211880954,-545.71,691.01,0.12210288298473713,0.0021931790005184524,False,True,False
0,0.5388882814647282,0.016528080071969292,-109.4,103.89,0.5388882814647282,0.02814660183137893,-109.4,103.89,0.5388882814647282,0.016055877586369605,-109.4,103.89,0.5388882814647282,0.023612890943088723,-109.4,103.89,0.5388882814647282,23.639601078137705,-109.4,103.89,0.5388882814647282,0.08619470299340656,-109.4,103.89,0.5388882814647282,8.478444184827908e-07,-109.4,103.89,0.5388882814647282,0.00084141393302333,-109.4,103.89,0.5388882814647282,7.274917732277956e-07,-109.4,103.89,0.5388882814647282,2.3101930046055963,-109.4,103.89,0.5388882814647282,0.000841413411239796,-109.4,103.89,0.13122171945701358,0.0026009126009126277,False,True,False
0,0.5760309236475603,0.014844235476165082,-259.22,102.06,0.5760309236475603,0.0003621430132338258,-259.22,102.06,0.5760309236475603,0.0013284610159741243,-259.22,102.06,0.5760309236475603,0.015885541527038683,-259.22,102.06,0.5760309236475603,36.0350438246212,-259.22,102.06,0.5760309236475603,0.09669479974393923,-259.22,102.06,0.5760309236475603,8.403661904052368e-07,-259.22,102.06,0.5760309236475603,0.0005586091095638926,-259.22,102.06,0.5760309236475603,7.210750895932231e-07,-259.22,102.06,0.5760309236475603,2.347282005072224,-259.22,102.06,0.5760309236475603,0.0005586085520894536,-259.22,102.06,0.13114754098360654,-0.003007010346459867,False,True,False
0,0.5888631848326791,0.00832015742327555,-75.83,46.16,0.5888631848326791,0.0009879769546597293,-75.83,46.16,0.5888631848326791,0.0066038812135930085,-75.83,46.16,0.5888631848326791,0.009241450524193359,-75.83,46.16,0.5888631848326791,32.61851489877636,-75.83,46.16,0.5888631848326791,0.06642933161896657,-75.83,46.16,0.5888631848326791,2.2125454569346838e-07,-75.83,46.16,0.5888631848326791,0.00014467647379122432,-75.83,46.16,0.5888631848326791,1.8984716803265608e-07,-75.83,46.16,0.5888631848326791,1.7587709073626205,-75.83,46.16,0.5888631848326791,0.0001446764326998767,-75.83,46.16,0.12669683257918554,-0.002007897507897514,False,True,False
0,0.4272576391527666,0.016524815432644342,-849.75,518.27,0.4272576391527666,0.035387584332812985,-849.75,518.27,0.4272576391527666,0.08557086685176969,-849.75,518.27,0.4272576391527666,0.029250861126759464,-849.75,518.27,0.4272576391527666,177.6842329917582,-849.75,518.27,0.4272576391527666,0.03582048908120173,-849.75,518.27,0.4272576391527666,5.205698666595527e-06,-849.75,518.27,0.4272576391527666,0.024408945244977588,-849.75,518.27,0.4272576391527666,4.4667428024449735e-06,-849.75,518.27,0.4272576391527666,3.7741120402349044,-849.75,518.27,0.4272576391527666,0.009421795457524923,-849.75,518.27,0.1085972850678733,0.0008594549511980348,False,True,False
